32.876,-17.702,0,-0.017702,0.032876,0
32.888,-17.672,0,-0.017672,0.032888,0
32.9,-17.642,0,-0.017642,0.0329,0
32.911,-17.613,0,-0.017613,0.032911,0
32.923,-17.583,0,-0.017583,0.032923,0
32.934,-17.553,0,-0.017553,0.032934,0
32.946,-17.523,0,-0.017523,0.032946,0
32.957,-17.494,0,-0.017494,0.032957,0
32.969,-17.464,0,-0.017464,0.032969,0
32.98,-17.434,0,-0.017434,0.03298,0
32.991,-17.404,0,-0.017404,0.032991,0
33.003,-17.374,0,-0.017374,0.033003,0
33.014,-17.345,0,-0.017345,0.033014,0
33.025,-17.315,0,-0.017315,0.033025,0
33.036,-17.285,0,-0.017285,0.033036,0
33.048,-17.255,0,-0.017255,0.033048,0
33.059,-17.225,0,-0.017225,0.033059,0
33.07,-17.195,0,-0.017195,0.03307,0
33.081,-17.166,0,-0.017166,0.033081,0
33.092,-17.136,0,-0.017136,0.033092,0
33.103,-17.106,0,-0.017106,0.033103,0
33.114,-17.076,0,-0.017076,0.033114,0
33.125,-17.046,0,-0.017046,0.033125,0
33.136,-17.016,0,-0.017016,0.033136,0
33.147,-16.986,0,-0.016986,0.033147,0
33.158,-16.957,0,-0.016957,0.033158,0
33.169,-16.927,0,-0.016927,0.033169,0
33.179,-16.897,0,-0.016897,0.033179,0
33.19,-16.867,0,-0.016867,0.03319,0
33.201,-16.837,0,-0.016837,0.033201,0
33.212,-16.807,0,-0.016807,0.033212,0
33.222,-16.777,0,-0.016777,0.033222,0
33.233,-16.747,0,-0.016747,0.033233,0
33.244,-16.717,0,-0.016717,0.033244,0
33.254,-16.687,0,-0.016687,0.033254,0
33.265,-16.657,0,-0.016657,0.033265,0
33.275,-16.628,0,-0.016628,0.033275,0
33.286,-16.598,0,-0.016598,0.033286,0
33.296,-16.568,0,-0.016568,0.033296,0
33.307,-16.538,0,-0.016538,0.033307,0
33.317,-16.508,0,-0.016508,0.033317,0
33.327,-16.478,0,-0.016478,0.033327,0
33.338,-16.448,0,-0.016448,0.033338,0
33.348,-16.418,0,-0.016418,0.033348,0
33.358,-16.388,0,-0.016388,0.033358,0
33.369,-16.358,0,-0.016358,0.033369,0
33.379,-16.328,0,-0.016328,0.033379,0
33.389,-16.298,0,-0.016298,0.033389,0
33.399,-16.268,0,-0.016268,0.033399,0
33.409,-16.238,0,-0.016238,0.033409,0
33.419,-16.208,0,-0.016208,0.033419,0
33.429,-16.178,0,-0.016178,0.033429,0
33.439,-16.148,0,-0.016148,0.033439,0
33.449,-16.118,0,-0.016118,0.033449,0
33.459,-16.088,0,-0.016088,0.033459,0
33.469,-16.058,0,-0.016058,0.033469,0
33.479,-16.028,0,-0.016028,0.033479,0
33.489,-15.998,0,-0.015998,0.033489,0
33.499,-15.968,0,-0.015968,0.033499,0
33.509,-15.938,0,-0.015938,0.033509,0
33.518,-15.908,0,-0.015908,0.033518,0
33.528,-15.878,0,-0.015878,0.033528,0
33.538,-15.848,0,-0.015848,0.033538,0
33.548,-15.818,0,-0.015818,0.033548,0
33.557,-15.788,0,-0.015788,0.033557,0
33.567,-15.757,0,-0.015757,0.033567,0
33.576,-15.727,0,-0.015727,0.033576,0
33.586,-15.697,0,-0.015697,0.033586,0
33.595,-15.667,0,-0.015667,0.033595,0
33.605,-15.637,0,-0.015637,0.033605,0
33.614,-15.607,0,-0.015607,0.033614,0
33.624,-15.577,0,-0.015577,0.033624,0
33.633,-15.547,0,-0.015547,0.033633,0
33.643,-15.517,0,-0.015517,0.033643,0
33.652,-15.487,0,-0.015487,0.033652,0
33.661,-15.457,0,-0.015457,0.033661,0
33.67,-15.427,0,-0.015427,0.03367,0
33.68,-15.397,0,-0.015397,0.03368,0
33.689,-15.366,0,-0.015366,0.033689,0
33.698,-15.336,0,-0.015336,0.033698,0
